Folio Emetrix,REGIÓN,CIUDAD,ESTADO,GRUPO,CADENA,VOLT,Longitud,Latitud,Volt (burbuja),Folio más cercano,Distancia mín (km),Volt tienda cercana,Volt vs cercana,periodo
1923693,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0872571,25.68602071,300,1923696,1.639530562,300,0,25/07/2026-31/07/2026
1923694,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.126417,25.668555,300,1924089,0.355503977,307.5,-7.5,25/07/2026-31/07/2026
1923695,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0783985,25.64909841,300,1923427,0.570804707,250.8,49.2,25/07/2026-31/07/2026
1923696,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.079275,25.67315,300,1923693,1.639530562,300,0,25/07/2026-31/07/2026
1923697,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0565445,25.64056031,300,1923695,2.387556143,300,0,25/07/2026-31/07/2026
1923698,NORTE,GUADALUPE,NUEVO LEON,MAS BODEGA,MAS BODEGA,274.8,-100.175807,25.666804,274.8,1923437,0.653043024,330,-55.2,25/07/2026-31/07/2026
1923699,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0882099,25.62228845,300,1923688,0.966684271,300,0,25/07/2026-31/07/2026
1923707,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7274537,17.0576729,345,154716,0.114365418,345,0,25/07/2026-31/07/2026
1923709,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.71382239,17.05029139,345,1923713,1.029734872,345,0,25/07/2026-31/07/2026
1923712,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7251545,17.0640729,345,154711,0.285209797,345,0,25/07/2026-31/07/2026
1923713,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7131066,17.0595267,345,1923709,1.029734872,345,0,25/07/2026-31/07/2026
1923717,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.2432501,19.0000003,238.5,1923580,3.844301583,270,-31.5,25/07/2026-31/07/2026
1923732,CENTRO,IZTAPALAPA,CDMX,CONSUMO Z,SCORPION,225,-99.02388039,19.34446714,225,1924298,0.027337022,233.55,-8.55,25/07/2026-31/07/2026
1923734,CENTRO,IZTAPALAPA,CDMX,CONSUMO Z,SCORPION,226.5,-99.058324,19.402036,226.5,3048741,1.23225173,223.2,3.3,25/07/2026-31/07/2026
1923736,CENTRO,IZTAPALAPA,CDMX,CONSUMO Z,SCORPION,226.5,-99.08120733,19.31908923,226.5,3032642,4.579689846,230,-3.5,25/07/2026-31/07/2026
1923742,CENTRO,TLALNEPANTLA,EDO MEX,CONSUMO Z,SCORPION,223.5,-99.18836347,19.54418815,223.5,153810,0.086223091,229.95,-6.45,25/07/2026-31/07/2026
1923744,CENTRO,ATIZAPAN,EDO MEX,CONSUMO Z,SCORPION,237.45,-99.2528129,19.57055329,237.45,154156,0.007606913,300,-62.55,25/07/2026-31/07/2026
1923745,CENTRO,ATIZAPAN,EDO MEX,CONSUMO Z,SCORPION,237,-99.25307108,19.57141755,237,154160,0.014511103,300,-63,25/07/2026-31/07/2026
1923748,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.214203,18.446679,285,1923749,0.441150592,285,0,25/07/2026-31/07/2026
1923749,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.21133657,18.449568,285,1923748,0.441150592,285,0,25/07/2026-31/07/2026
1923750,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.208002,18.446863,285,1923749,0.462802062,285,0,25/07/2026-31/07/2026
1923751,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.21257,18.440448,285,1923752,0.502074122,285,0,25/07/2026-31/07/2026
1923752,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.21648744,18.43788352,285,1923751,0.502074122,285,0,25/07/2026-31/07/2026
1923754,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.22780569,18.44779323,285,1923755,0.259115387,285,0,25/07/2026-31/07/2026
1923755,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.23014638,18.44850035,285,1923754,0.259115387,285,0,25/07/2026-31/07/2026
1923757,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.21403429,18.45457655,285,1923758,0.348067922,285,0,25/07/2026-31/07/2026
1923758,SUR,SAN ANDRES TUXTLA,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.21722729,18.45378611,285,1923757,0.348067922,285,0,25/07/2026-31/07/2026
1923761,SUR,CATEMACO,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.10663,18.41711,285,1923762,0.324037841,285,0,25/07/2026-31/07/2026
1923762,SUR,CATEMACO,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.10562753,18.41986456,285,1923770,0.004995233,277.5,7.5,25/07/2026-31/07/2026
1923765,SUR,CATEMACO,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.1139738,18.4292203,285,1923766,0.377222177,285,0,25/07/2026-31/07/2026
1923766,SUR,CATEMACO,VERACRUZ,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,COMERCIALIZADORA DE CERVEZAS DELOS TUXTLAS SA DE C,285,-95.11086342,18.42754669,285,1923765,0.377222177,285,0,25/07/2026-31/07/2026
1923768,SUR,CATEMACO,VERACRUZ,BUCIO MARIN RAMON (SUPER RODEO),BUCIO MARIN RAMON (SUPER RODEO),277.5,-95.11383661,18.42214722,277.5,1923769,0.499813065,277.5,0,25/07/2026-31/07/2026
1923769,SUR,CATEMACO,VERACRUZ,BUCIO MARIN RAMON (SUPER RODEO),BUCIO MARIN RAMON (SUPER RODEO),277.5,-95.1114545,18.4182618,277.5,1923768,0.499813065,277.5,0,25/07/2026-31/07/2026
1923770,SUR,CATEMACO,VERACRUZ,BUCIO MARIN RAMON (SUPER RODEO),BUCIO MARIN RAMON (SUPER RODEO),277.5,-95.10558357,18.41988125,277.5,1923762,0.004995233,285,-7.5,25/07/2026-31/07/2026
1923771,SUR,CORDOBA,VERACRUZ,DACSA DEL MERCADO,DACSA DEL MERCADO,235.5,-96.93006823,18.89610355,235.5,1923414,0.049793651,214.95,20.55,25/07/2026-31/07/2026
1923774,SUR,CORDOBA,VERACRUZ,DACSA DEL MERCADO,DACSA DEL MERCADO,235.5,-96.919873,18.886534,235.5,153884,0.743093609,235.5,0,25/07/2026-31/07/2026
1923783,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.55241821,18.15227048,331.5,1923784,2.767911039,331.5,0,25/07/2026-31/07/2026
1923784,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.52641876,18.14922746,331.5,1923783,2.767911039,331.5,0,25/07/2026-31/07/2026
1923786,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.44025524,18.14823283,331.5,153887,1.317781934,334.5,-3,25/07/2026-31/07/2026
1923787,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,334.5,-94.50314775,18.13755065,334.5,1923784,2.780709207,331.5,3,25/07/2026-31/07/2026
1923790,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.42945164,18.14205358,331.5,153887,0.150456617,334.5,-3,25/07/2026-31/07/2026
1923791,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.47545174,18.14189902,331.5,1923785,2.012468389,331.5,0,25/07/2026-31/07/2026
1923794,SUR,COATZACOALCOS,VERACRUZ,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,DISTRIBUIDORA DE PERFUMERÍA Y POPULARES,331.5,-94.41398681,18.14678557,331.5,153887,1.623914788,334.5,-3,25/07/2026-31/07/2026
1923796,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,337.5,-96.87688347,19.51548511,337.5,1923797,0.66527206,337.5,0,25/07/2026-31/07/2026
1923797,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,337.5,-96.87165819,19.51888209,337.5,1923796,0.66527206,330,7.5,25/07/2026-31/07/2026
1923798,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,337.5,-96.85997431,19.51543401,337.5,1923800,0.672799429,322.5,15,25/07/2026-31/07/2026
1923799,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.85169814,19.51252062,322.5,1923800,0.476948887,322.5,0,25/07/2026-31/07/2026
1923800,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.85363738,19.51640097,322.5,1923799,0.476948887,322.5,0,25/07/2026-31/07/2026
1923801,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.92884768,19.52612516,322.5,1923802,0.36293688,322.5,0,25/07/2026-31/07/2026
1923802,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.9280024,19.52295991,322.5,1923805,0.279615729,322.5,0,25/07/2026-31/07/2026
1923803,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.92968245,19.51970599,322.5,1923802,0.402387252,322.5,0,25/07/2026-31/07/2026
1923804,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.92328215,19.52058661,322.5,1923805,0.33552913,322.5,0,25/07/2026-31/07/2026
1923805,SUR,XALAPA,VERACRUZ,ABARROTES FASTI SA DE CV,ABARROTES FASTI SA DE CV,322.5,-96.92533507,19.52290207,322.5,1923802,0.279615729,322.5,0,25/07/2026-31/07/2026
1923817,CENTRO,TEHUACAN,PUEBLA,ABARROTERA HIDALGO,ABARROTERA HIDALGO,220.05,-97.38034707,18.45790807,220.05,2564652,0.034717842,220.05,0,25/07/2026-31/07/2026
1923818,CENTRO,TEHUACAN,PUEBLA,ABARROTES LA CORONA,ABARROTES LA CORONA,240,-97.39039689,18.46069271,240,1923820,0.283145305,220.05,19.95,25/07/2026-31/07/2026
1923820,CENTRO,TEHUACAN,PUEBLA,ABARROTERA HIDALGO,ABARROTERA HIDALGO,240,-97.38774266,18.46107423,240,6017376,0.034789779,220.05,19.95,25/07/2026-31/07/2026
1923845,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,300,-101.171856,19.717751,300,1923399,0.058021748,225,75,25/07/2026-31/07/2026
1923851,CENTRO,CUERNAVACA,MORELOS,ABARROTERA CASA ALONSO,ABARROTERA CASA ALONSO,262.35,-99.21589097,18.92437965,262.35,1924300,1.831554257,229.05,33.3,25/07/2026-31/07/2026
1923852,CENTRO,CUERNAVACA,MORELOS,ABARROTERA CASA ALONSO,ABARROTERA CASA ALONSO,262.35,-99.18242223,18.91223497,262.35,1923370,0.941767791,229.05,33.3,25/07/2026-31/07/2026
1923855,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.94109733,18.84262259,270,154206,1.931264753,262.2,7.8,25/07/2026-31/07/2026
1923866,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.1342538,20.2145427,224.85,1923867,1.022975658,237.6,-12.75,25/07/2026-31/07/2026
1923867,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.124893,20.211809,224.85,1923866,1.022975658,233.85,-9,25/07/2026-31/07/2026
1923868,CENTRO,URIANGATO,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1896158,20.1473927,238.5,1923872,0.882328323,247.5,-9,25/07/2026-31/07/2026
1923869,CENTRO,URIANGATO,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,253.5,-101.17784,20.129045,253.5,1923881,0.470255803,270,-16.5,25/07/2026-31/07/2026
1923871,CENTRO,URIANGATO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.1819056,20.14360212,224.85,1923872,0.179113277,247.5,-22.65,25/07/2026-31/07/2026
1923872,CENTRO,URIANGATO,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,247.5,-101.183047,20.14239946,247.5,1923871,0.179113277,262.5,-15,25/07/2026-31/07/2026
1923873,CENTRO,URIANGATO,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1791996,20.1335557,238.5,1923869,0.52126542,253.5,-15,25/07/2026-31/07/2026
1923874,CENTRO,URIANGATO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.174449,20.12146,224.85,1923869,0.914707826,253.5,-28.65,25/07/2026-31/07/2026
1923876,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1888154,20.13543705,238.5,1923877,0.163341053,238.5,0,25/07/2026-31/07/2026
1923877,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1899113,20.13438864,238.5,1923876,0.163341053,238.5,0,25/07/2026-31/07/2026
1923878,CENTRO,MOROLEON,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,253.5,-101.1881423,20.13405327,253.5,1923876,0.169156158,238.5,15,25/07/2026-31/07/2026
1923879,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,253.5,-101.184543,20.12588122,253.5,1924279,0.038348086,238.5,15,25/07/2026-31/07/2026
1923880,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1925699,20.12723815,238.5,1923882,0.378185502,238.5,0,25/07/2026-31/07/2026
1923881,CENTRO,MOROLEON,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.1817155,20.1268899,224.85,1923879,0.315793931,253.5,-28.65,25/07/2026-31/07/2026
1923882,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1944282,20.12431872,238.5,1923880,0.378185502,238.5,0,25/07/2026-31/07/2026
1923883,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,236.55,-101.2020932,20.3948708,236.55,1923885,1.173417417,225,11.55,25/07/2026-31/07/2026
1923884,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.1752075,20.39105838,224.85,1923885,1.668857041,225,-0.15,25/07/2026-31/07/2026
1923885,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.1911595,20.39235443,224.85,1923883,1.173417417,236.55,-11.7,25/07/2026-31/07/2026
1923886,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.3879021,20.10654502,224.85,1923889,0.332392688,239.4,-14.55,25/07/2026-31/07/2026
1923887,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.3990572,20.09911265,224.85,3032894,0.058551278,225,-0.15,25/07/2026-31/07/2026
1923889,CENTRO,PURUANDIRO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.3895392,20.1091087,224.85,1923886,0.332392688,239.4,-14.55,25/07/2026-31/07/2026
1923917,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.991742,21.385388,270,1923920,0.024343724,270,0,25/07/2026-31/07/2026
1923919,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.99009732,21.38495263,270,1923920,0.154535793,270,0,25/07/2026-31/07/2026
1923920,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.99155362,21.385257,270,1923917,0.024343724,270,0,25/07/2026-31/07/2026
1923969,NORTE,CD JUAREZ,CHIHUAHUA,ESPINO VOY 1,ESPINO VOY 1,259.8,-106.4452959,31.6191464,259.8,1923974,0.058631869,259.8,0,25/07/2026-31/07/2026
1923974,NORTE,CD JUAREZ,CHIHUAHUA,ESPINO VOY 3,ESPINO VOY 3,259.8,-106.4447975,31.6188335,259.8,1923969,0.058631869,259.8,0,25/07/2026-31/07/2026
1923976,NORTE,JUÁREZ,NUEVO LEON,MARTINEZ TORRES ADAN HUGO,MARTINEZ TORRES ADAN HUGO,312,-100.1402262,25.61625014,312,1923689,1.394647277,354,-42,25/07/2026-31/07/2026
1923990,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.0922,16.9135,232.95,1923993,0.468683707,232.95,0,25/07/2026-31/07/2026
1923991,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.091466,16.90765349,232.95,1923993,0.331817616,232.95,0,25/07/2026-31/07/2026
1923992,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,233.4,-92.08645747,16.90776209,233.4,1923993,0.424742182,232.95,0.45,25/07/2026-31/07/2026
1923993,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.0896378,16.9100712,232.95,1923991,0.331817616,234.9,-1.95,25/07/2026-31/07/2026
1923994,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.75114815,16.08990251,264,1923995,0.134533828,264,0,25/07/2026-31/07/2026
1923995,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.750906,16.0887152,264,1923994,0.134533828,264,0,25/07/2026-31/07/2026
1923996,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.7526858,16.0870832,264,1923997,0.20900305,264,0,25/07/2026-31/07/2026
1923997,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.7536397,16.0887242,264,153897,0.057445508,257.25,6.75,25/07/2026-31/07/2026
1923998,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,255.15,-93.8996445,16.23460311,255.15,153861,0.034290103,264,-8.85,25/07/2026-31/07/2026
1923999,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.9012712,16.2336173,264,1924000,0,264,0,25/07/2026-31/07/2026
1924000,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.9012712,16.2336173,264,1923999,0,264,0,25/07/2026-31/07/2026
1924001,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.90109289,16.23351226,264,1923999,0.022334163,264,0,25/07/2026-31/07/2026
1924021,SUR,SAN CRISTOBAL,CHIAPAS,CESAR SANTIZ,CESAR SANTIZ,300,-92.63608,16.744204,300,1923470,0.146798512,255,45,25/07/2026-31/07/2026
1924022,SUR,SAN CRISTOBAL,CHIAPAS,CESAR SANTIZ,CESAR SANTIZ,315,-92.63727552,16.74343538,315,1924021,0.153328853,300,15,25/07/2026-31/07/2026
1924023,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),232.95,-91.988772,17.512876,232.95,1923478,0.155397969,232.95,0,25/07/2026-31/07/2026
1924025,SUR,VILLAHERMOSA,TABASCO,LOGI COMER PRO SA DE CV,LOGI COMER PRO SA DE CV,300,-92.965408,17.992767,300,1923486,0.041440599,307.5,-7.5,25/07/2026-31/07/2026
1924029,CENTRO,IZTAPALAPA,CDMX,GPO MAYORISTA S TIENDAS,GRUPO MAYORISTA S TIENDAS,229.95,-99.0935698,19.3757558,229.95,154134,0.045901811,229.95,0,25/07/2026-31/07/2026
1924031,CENTRO,IZTAPALAPA,CDMX,CEDA,CEDA,228.9,-99.0927111,19.3756138,228.9,154134,0.04597084,229.95,-1.05,25/07/2026-31/07/2026
1924038,CENTRO,TLALNEPANTLA,EDO MEX,CALI BEBIDAS,CALI BEBIDAS,219,-99.18938346,19.54764646,219,1923340,0.122404381,219.9,-0.9,25/07/2026-31/07/2026
1924040,CENTRO,ECATEPEC,EDO MEX,CEDA,CEDA,249,-99.0015628,19.6168353,249,1923272,0.041070812,229.95,19.05,25/07/2026-31/07/2026
1924056,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0999118,25.66448149,300,153693,2.158074652,291,9,25/07/2026-31/07/2026
1924067,NORTE,CHIHUAHUA,CHIHUAHUA,DUERO,DUERO,253.5,-106.1228879,28.6956854,253.5,154750,0.326062609,246.45,7.05,25/07/2026-31/07/2026
1924069,NORTE,JUAREZ,CHIHUAHUA,MERZA,MERZA,274.65,-106.4494223,31.6147182,274.65,1923969,0.628587167,259.8,14.85,25/07/2026-31/07/2026
1924070,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,253.05,-101.1675937,19.71540534,253.05,1923405,0.158092264,233.55,19.5,25/07/2026-31/07/2026
1924071,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.1809971,19.70654971,277.35,1923380,0.63970007,238.5,38.85,25/07/2026-31/07/2026
1924072,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.2038648,19.70778651,277.35,1923391,1.535749206,277.5,-0.15,25/07/2026-31/07/2026
1924074,CENTRO,CDMX,CDMX,DUERO,DUERO,237.6,-103.2998178,20.6684489,237.6,1924075,0.114404433,237.6,0,25/07/2026-31/07/2026
1924075,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,237.6,-103.3009135,20.6685359,237.6,1924074,0.114404433,237.6,0,25/07/2026-31/07/2026
1924085,NORTE,APODACA,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,313.5,-100.1575225,25.7366691,313.5,1923418,3.151114342,307.5,6,25/07/2026-31/07/2026
1924089,NORTE,JUÁREZ,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.127941,25.665668,307.5,1923694,0.355503977,354,-46.5,25/07/2026-31/07/2026
1924091,NORTE,MONTERREY,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,313.5,-100.38638,25.780801,313.5,153698,0.623407963,285,28.5,25/07/2026-31/07/2026
1924095,NORTE,JUÁREZ,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,313.5,-100.1112305,25.6232135,313.5,1924083,1.148327055,307.5,6,25/07/2026-31/07/2026
1924097,NORTE,MONTERREY,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,313.5,-100.30207,25.66914,313.5,9925062,2.622367994,236,77.5,25/07/2026-31/07/2026
1924102,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,277.35,-103.279584,20.650641,277.35,1924103,0.168760807,277.35,0,25/07/2026-31/07/2026
1924103,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,277.35,-103.281094,20.651195,277.35,1924102,0.168760807,277.35,0,25/07/2026-31/07/2026
1924104,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,277.35,-103.3236114,20.6749118,277.35,154581,0.35677452,277.35,0,25/07/2026-31/07/2026
1924114,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.1731198,19.70252277,277.35,1924071,0.938354944,277.35,0,25/07/2026-31/07/2026
1924115,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.153858,19.709734,277.35,1923379,0.381772683,238.5,38.85,25/07/2026-31/07/2026
1924116,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.218559,19.710417,277.35,1923395,0.658213273,238.5,38.85,25/07/2026-31/07/2026
